0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.5122997497032874,0.5156718884645463,0.506249851028875,0.4831912017432868,0.47272810048794434,0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773
0.5156718884645463,0.506249851028875,0.4831912017432868,0.47272810048794434,0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133
0.506249851028875,0.4831912017432868,0.47272810048794434,0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797
0.4831912017432868,0.47272810048794434,0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739
0.47272810048794434,0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587
0.46925683681302555,0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408
0.4732239772824868,0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257
0.4729264764283855,0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962
0.4418342951770936,0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635
0.4517519571810641,0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578
0.46429794275447966,0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578,0.20767697233670845
0.45457865669095054,0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578,0.20767697233670845,0.2321736895490939
0.45482646897510015,0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578,0.20767697233670845,0.2321736895490939,0.15402214470749265
0.42160209317514885,0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578,0.20767697233670845,0.2321736895490939,0.15402214470749265,0.14256716374994338
0.4582977326500187,0.4730254752289237,0.468215394653989,0.47059565371304146,0.46871139756165314,0.4690087723026327,0.47733980512243745,0.4698021499512762,0.447933756308336,0.44575187318972487,0.4418839837470453,0.4557190976505251,0.4457021846197734,0.43861096989944615,0.42904062343265037,0.4279990551604921,0.4281973049878117,0.4065768497421428,0.4085107944634826,0.4106926775820937,0.3780137410335146,0.3804931250062268,0.3641786271300348,0.3368056479509328,0.34325217239310624,0.2515132628756137,0.29961425779464224,0.22989274457338382,0.20569340210197795,0.10830147190407735,0.12679797901200207,0.1142024940383175,0.0038182639292888565,0.0,0.08831727135596457,0.13230231232192036,0.13562476251322775,0.06342386531925726,0.0934249158415611,0.06144029508452675,0.04577023526024515,0.12734341826337436,0.12020276719933909,0.15605521434249225,0.1265996030715607,0.09481335825496773,0.11112798224428133,0.14142665973380797,0.1756923515796739,0.15268326475091587,0.1595760404742408,0.1857092646104257,0.16894832628339962,0.16066698203354635,0.16235305141417578,0.20767697233670845,0.2321736895490939,0.15402214470749265,0.14256716374994338,0.17722960747669214
